metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
vus,1687153941,15.000000,,,,,,,,,,,,,,,,
vus_max,1687153941,30.000000,,,,,,,,,,,,,,,,
dropped_iterations,1687153941,1.000000,,,,,,,,,constantLoad,,,,,,,
dropped_iterations,1687153941,1.000000,,,,,,,,,constantLoad,,,,,,,
http_reqs,1687153941,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153941,867.127300,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153941,364.013900,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153941,166.320100,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153941,196.167100,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153941,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153941,290.768400,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153941,576.358900,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153941,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153941,1.000000,Homepage is accessible,,,,,,,,constantLoad,,,,,,,
http_reqs,1687153942,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153942,875.158600,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153942,345.955700,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153942,173.926200,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153942,172.029500,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153942,336.009400,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153942,539.149200,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153942,1.000000,Homepage is accessible,,,,,,,,constantLoad,,,,,,,
dropped_iterations,1687153942,1.000000,,,,,,,,,constantLoad,,,,,,,
http_reqs,1687153942,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153942,891.550600,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153942,349.249200,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153942,168.199800,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153942,181.049400,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153942,304.355000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153942,587.195600,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153942,1.000000,Homepage is accessible,,,,,,,,constantLoad,,,,,,,
http_reqs,1687153942,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153942,948.404500,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153942,350.272700,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153942,172.046400,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153942,177.947000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153942,0.036000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153942,343.809100,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153942,604.559400,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153942,1.000000,Homepage is accessible,,,,,,,,spikeLoad,,,,,,,
http_reqs,1687153942,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153942,937.729500,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153942,346.482800,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153942,167.397300,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153942,179.085500,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153942,360.756000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153942,576.973500,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153942,1.000000,Homepage is accessible,,,,,,,,constantLoad,,,,,,,
dropped_iterations,1687153942,1.000000,,,,,,,,,constantLoad,,,,,,,
http_reqs,1687153942,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153942,866.875300,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153942,338.060400,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153942,165.995100,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153942,172.065300,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153942,306.674200,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153942,560.201100,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153942,1.000000,Homepage is accessible,,,,,,,,spikeLoad,,,,,,,
http_reqs,1687153942,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153942,873.551100,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153942,371.430900,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153942,166.351800,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153942,205.079100,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153942,333.721300,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153942,539.829800,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153942,1.000000,Homepage is accessible,,,,,,,,constantLoad,,,,,,,
http_reqs,1687153942,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153942,817.699400,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153942,343.723600,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153942,169.940800,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153942,173.782800,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153942,0.503800,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153942,303.510900,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153942,513.684700,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153942,1.000000,Homepage is accessible,,,,,,,,constantLoad,,,,,,,
http_reqs,1687153942,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153942,908.047600,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153942,363.966000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153942,173.448800,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153942,190.517200,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153942,362.058900,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153942,545.988700,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153942,1.000000,Homepage is accessible,,,,,,,,constantLoad,,,,,,,
dropped_iterations,1687153942,1.000000,,,,,,,,,constantLoad,,,,,,,
http_reqs,1687153942,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153942,815.345300,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153942,462.972500,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153942,185.484500,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153942,277.488000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153942,300.579700,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153942,514.765600,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153942,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153942,1.000000,Homepage is accessible,,,,,,,,spikeLoad,,,,,,,
vus,1687153942,25.000000,,,,,,,,,,,,,,,,
vus_max,1687153942,35.000000,,,,,,,,,,,,,,,,
dropped_iterations,1687153942,1.000000,,,,,,,,,constantLoad,,,,,,,
dropped_iterations,1687153942,1.000000,,,,,,,,,constantLoad,,,,,,,
data_sent,1687153942,476.000000,,,,,,,,,constantLoad,,,,,,,
data_received,1687153942,144913.000000,,,,,,,,,constantLoad,,,,,,,
iteration_duration,1687153942,2231.700200,,,,,,,,,constantLoad,,,,,,,
iterations,1687153942,1.000000,,,,,,,,,constantLoad,,,,,,,
data_sent,1687153943,476.000000,,,,,,,,,constantLoad,,,,,,,
data_received,1687153943,145059.000000,,,,,,,,,constantLoad,,,,,,,
iteration_duration,1687153943,2222.769800,,,,,,,,,constantLoad,,,,,,,
iterations,1687153943,1.000000,,,,,,,,,constantLoad,,,,,,,
http_reqs,1687153943,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153943,816.310700,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153943,880.809400,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153943,178.290500,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153943,702.518900,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153943,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153943,277.293100,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153943,539.017600,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153943,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153943,1.000000,Homepage is accessible,,,,,,,,constantLoad,,,,,,,
data_sent,1687153943,476.000000,,,,,,,,,constantLoad,,,,,,,
data_received,1687153943,144913.000000,,,,,,,,,constantLoad,,,,,,,
iteration_duration,1687153943,2253.729600,,,,,,,,,constantLoad,,,,,,,
iterations,1687153943,1.000000,,,,,,,,,constantLoad,,,,,,,
data_sent,1687153943,476.000000,,,,,,,,,spikeLoad,,,,,,,
data_received,1687153943,144913.000000,,,,,,,,,spikeLoad,,,,,,,
iteration_duration,1687153943,2300.458000,,,,,,,,,spikeLoad,,,,,,,
iterations,1687153943,1.000000,,,,,,,,,spikeLoad,,,,,,,
data_sent,1687153943,476.000000,,,,,,,,,constantLoad,,,,,,,
data_received,1687153943,144913.000000,,,,,,,,,constantLoad,,,,,,,
iteration_duration,1687153943,2286.439900,,,,,,,,,constantLoad,,,,,,,
iterations,1687153943,1.000000,,,,,,,,,constantLoad,,,,,,,
data_sent,1687153943,476.000000,,,,,,,,,spikeLoad,,,,,,,
data_received,1687153943,145059.000000,,,,,,,,,spikeLoad,,,,,,,
iteration_duration,1687153943,2205.906200,,,,,,,,,spikeLoad,,,,,,,
iterations,1687153943,1.000000,,,,,,,,,spikeLoad,,,,,,,
data_sent,1687153943,476.000000,,,,,,,,,constantLoad,,,,,,,
data_received,1687153943,144913.000000,,,,,,,,,constantLoad,,,,,,,
iteration_duration,1687153943,2252.854100,,,,,,,,,constantLoad,,,,,,,
iterations,1687153943,1.000000,,,,,,,,,constantLoad,,,,,,,
data_sent,1687153943,476.000000,,,,,,,,,constantLoad,,,,,,,
data_received,1687153943,144913.000000,,,,,,,,,constantLoad,,,,,,,
iteration_duration,1687153943,2283.853100,,,,,,,,,constantLoad,,,,,,,
iterations,1687153943,1.000000,,,,,,,,,constantLoad,,,,,,,
data_sent,1687153943,476.000000,,,,,,,,,constantLoad,,,,,,,
data_received,1687153943,145059.000000,,,,,,,,,constantLoad,,,,,,,
iteration_duration,1687153943,2175.474700,,,,,,,,,constantLoad,,,,,,,
iterations,1687153943,1.000000,,,,,,,,,constantLoad,,,,,,,
data_sent,1687153943,476.000000,,,,,,,,,spikeLoad,,,,,,,
data_received,1687153943,145059.000000,,,,,,,,,spikeLoad,,,,,,,
iteration_duration,1687153943,2283.961600,,,,,,,,,spikeLoad,,,,,,,
iterations,1687153943,1.000000,,,,,,,,,spikeLoad,,,,,,,
vus,1687153943,28.000000,,,,,,,,,,,,,,,,
vus_max,1687153943,37.000000,,,,,,,,,,,,,,,,
dropped_iterations,1687153943,1.000000,,,,,,,,,constantLoad,,,,,,,
http_reqs,1687153943,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153943,821.432600,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153943,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153943,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153943,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153943,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153943,288.149300,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153943,533.283300,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153943,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153943,1.000000,Homepage is accessible,,,,,,,,constantLoad,,,,,,,
dropped_iterations,1687153944,1.000000,,,,,,,,,constantLoad,,,,,,,
http_reqs,1687153944,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153944,805.884100,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153944,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153944,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153944,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153944,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153944,279.110100,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153944,526.774000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153944,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,constantLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153944,1.000000,Homepage is accessible,,,,,,,,constantLoad,,,,,,,
data_sent,1687153944,476.000000,,,,,,,,,constantLoad,,,,,,,
data_received,1687153944,144913.000000,,,,,,,,,constantLoad,,,,,,,
iteration_duration,1687153944,2697.424900,,,,,,,,,constantLoad,,,,,,,
iterations,1687153944,1.000000,,,,,,,,,constantLoad,,,,,,,
http_reqs,1687153944,1.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_duration,1687153944,881.675400,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_blocked,1687153944,1789.276600,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_connecting,1687153944,173.891400,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_tls_handshaking,1687153944,1615.385200,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_sending,1687153944,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_waiting,1687153944,338.159000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_receiving,1687153944,543.516400,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
http_req_failed,1687153944,0.000000,,,,true,,GET,https://imo.ls.codesorbit.net/,HTTP/1.1,spikeLoad,,200,,tls1.3,https://imo.ls.codesorbit.net/,,
checks,1687153944,1.000000,Homepage is accessible,,,,,,,,spikeLoad,,,,,,,
